1373158606,1
239081663,1
53710184,1
1592467581,1
590620971,1
525901256,1
479341423,1
299655412,1
1581559892,1
220106707,1
1453201078,1
1590571865,1
1171165722,1
186699713,1
1268073012,1
906070220,1
68252793,1
63989047,1
201209005,1
469521477,1
499635468,1
1085242216,1
1292825378,1
56985561,1
1205264595,1
427000596,1
1537640408,1
1395616196,1
1506083910,1
1170252923,1
900911954,1
473392624,1
964669077,1
1265438422,1
597409992,1
13955983,1
1629526405,1
342865762,1
1499242941,1
907557512,1
730682427,1
596724164,1
333889688,1
462382781,1
1639591159,1
722831292,1
219494902,1
199170184,1
815887678,1
207696843,1
770902343,1
738639288,1
1296491777,1
568054227,1
93309105,1
1567087080,1
986607411,1
1151541058,1
268062140,1
812896393,1
169222132,1
1185498232,1
629595552,1
1349993687,1
1328261053,1
776605304,1
1239854303,1
412936598,1
1513056504,1
149368553,1
98407116,1
1420052172,1
489407815,1
1660151621,1
621455910,1
171351960,1
499914620,1
216898920,1
816314859,1
596943772,1
973691209,1
1365121943,1
783471136,1
349297012,1
794957572,1
762938025,1
449912919,1
1439190226,1
573330498,1
1507147647,1
1467907436,1
1391645397,1
153335723,1
1308098873,1
1363605489,1
367517440,1
1147056643,1
1565787882,1
525727461,1
350904183,1
992696249,10
814874363,10
579708537,10
1374389012,10
1477816546,10
1196040476,10
471619987,10
1470197911,10
696391871,10
1649940838,10
1666447132,10
120125830,10
491876988,10
68934737,10
677430270,10
861494829,10
574969167,10
142138944,10
453082198,10
1218009887,10
1541709159,10
675765611,10
456612023,10
1407543818,10
1072090968,10
849613032,10
1380513881,10
985376852,10
306814401,10
568825839,10
299853838,10
529628540,10
1599851660,10
1205528893,10
1157444916,10
564233310,10
1604199939,10
1255388860,10
920054627,10
1253127416,10
857706059,10
777381451,10
470987740,10
297065154,10
1094199380,10
1059817199,10
195226476,10
1623029829,10
101181642,10
235469722,10
328224239,10
1347430114,10
343558720,10
1461322282,10
906581620,10
1280778650,10
136424712,10
826281506,10
819521169,10
1279660644,10
1005129473,10
1136264404,10
539907702,10
1188043565,10
24655304,10
1460897491,10
1547738332,10
245997989,10
1463961867,10
1153135002,10
1612497800,10
573002724,10
1650553201,10
1376454985,10
730521271,10
239556468,10
630286724,10
933651277,10
339641189,10
974364241,10
6969260,10
1550680889,10
1545502469,10
565623665,10
1075000495,10
1636301367,10
383651994,10
1090238094,10
228515502,10
1342821943,10
640905300,10
1372133587,10
1090197738,10
1307753571,10
427158340,10
328219838,10
802973878,10
1637479472,10
346923914,10
1158307633,10
1672087623,100
1138925839,100
1228136,100
1286223706,100
696119837,100
1049272770,100
41825985,100
240234109,100
779495258,100
660381567,100
514219931,100
124393357,100
517267796,100
1218389745,100
169129475,100
183939380,100
1571759591,100
1043656560,100
148632740,100
1633380706,100
1143977779,100
1644616922,100
270068648,100
275718574,100
1416804102,100
1020661135,100
1180694232,100
354607445,100
569204769,100
1133170817,100
1302650515,100
908681807,100
454833168,100
1158129533,100
1621919657,100
1567515029,100
1481479470,100
431968623,100
1531046259,100
669405645,100
856829437,100
1442436764,100
1395602503,100
801914424,100
940812752,100
1111485658,100
969559111,100
259854539,100
532373262,100
482533863,100
137494574,100
726033229,100
45170732,100
1263383345,100
1189537409,100
494167625,100
1263665529,100
472913243,100
15442219,100
152456491,100
1520076855,100
1355283291,100
126430448,100
491648746,100
144741091,100
67458813,100
709589790,100
152165001,100
1104141864,100
511111062,100
598025373,100
1436618835,100
1042419699,100
460070045,100
1157996057,100
284137527,100
1553387797,100
1226305709,100
1237405089,100
1015053308,100
521832596,100
1015701648,100
874154617,100
408902191,100
202563114,100
208157333,100
1415154685,100
925675369,100
760848239,100
909628168,100
882835422,100
1002927833,100
1565678477,100
116331731,100
1446039345,100
1403284967,100
1387660448,100
211350775,100
130164727,100
864622621,100
1563826773,1000
728646787,1000
234653459,1000
533985410,1000
411436544,1000
408470519,1000
1151664882,1000
963390270,1000
301039194,1000
905983920,1000
394037563,1000
598171148,1000
993486218,1000
536455263,1000
161887817,1000
951616026,1000
1181814609,1000
210257394,1000
108637612,1000
1400470492,1000
1160903744,1000
31692244,1000
200280283,1000
1618269592,1000
507621088,1000
357150385,1000
872767549,1000
1042906379,1000
1033709343,1000
459018816,1000
861227458,1000
125918568,1000
353555524,1000
813838577,1000
4628627,1000
838424338,1000
569519230,1000
977123037,1000
612568057,1000
908401653,1000
1495918860,1000
1568748219,1000
1193503386,1000
1421357808,1000
1542770021,1000
1045118908,1000
332423659,1000
407802566,1000
637175209,1000
467509110,1000
125591915,1000
1243780192,1000
1579983554,1000
1164355336,1000
130905381,1000
1606265293,1000
673461213,1000
122761493,1000
107679841,1000
1254511837,1000
1023895541,1000
1079862962,1000
1140584701,1000
338084210,1000
122147952,1000
1090553393,1000
172038057,1000
399056075,1000
147148436,1000
1277828160,1000
145944840,1000
1450007910,1000
505096523,1000
867101399,1000
257454533,1000
1223368636,1000
528743434,1000
1243219201,1000
1276720171,1000
85344575,1000
1330111666,1000
